CONTIG_ID	LENGTH	SHORT_READ_COV	LONG_READ_COV	CLUSTER	SPECIES	NB_STRAIN	REFERENCE_GENOME
opera_contig_2285	3053	19.73	1.01	NA	Defluviimonas_denitrificans	NA	GCF_002973535.1_genomic.fna.gz
opera_contig_2286	3052	7.57	0.00	NA	NA	NA	NA
opera_contig_2287	3049	12.18	0.50	NA	NA	NA	NA
opera_contig_2288	3047	8.40	2.86	NA	NA	NA	NA
opera_contig_2289	3046	15.99	0.73	NA	Bosea_sp001509835	NA	GCF_001509835.1_genomic.fna.gz
opera_contig_2290	3043	18.64	1.02	NA	NA	NA	NA
opera_contig_2291	3042	7.26	22.13	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2292	3041	24.60	1.88	NA	Actinophytocola_xinjiangensis	NA	GCF_001921215.1_genomic.fna.gz
opera_contig_2293	3035	27.46	1.55	NA	Haloarcula_hispanica	NA	GCF_000223905.1_genomic.fna.gz
opera_contig_2294	3034	16.55	0.00	NA	NA	NA	NA
opera_contig_2295	3032	18.87	1.20	NA	NA	NA	NA
opera_contig_2296	3030	30.48	0.28	NA	NA	NA	NA
opera_contig_2297	3029	17.40	0.19	NA	Bosea_lupini	NA	GCF_900109525.1_genomic.fna.gz
opera_contig_2298	3028	21.72	2.42	NA	Isoptericola_C_variabilis	NA	GCF_003244315.1_genomic.fna.gz
opera_contig_2299	3027	21.23	0.00	NA	NA	NA	NA
opera_contig_2300	3021	5.82	0.00	NA	Anaerotignum_lactatifermentans	NA	GCF_900142265.1_genomic.fna.gz
opera_contig_2301	3019	27.77	1.73	NA	NA	NA	NA
opera_contig_2302	3018	8.65	2.84	NA	Actinoplanes_philippinensis	NA	GCF_900113015.1_genomic.fna.gz
opera_contig_2303	3017	19.63	0.71	NA	NA	NA	NA
opera_contig_2304	3012	17.00	1.60	NA	Bosea_sp001429505	NA	GCF_001429505.1_genomic.fna.gz
opera_contig_2305	3006	15.53	0.00	NA	NA	NA	NA
opera_contig_2306	3005	30.91	1.00	NA	Alcanivorax_A_pacificus	NA	GCF_000299335.2_genomic.fna.gz
opera_contig_2307	3004	19.55	0.00	NA	Haloferax_larsenii	NA	GCF_000336955.1_genomic.fna.gz
opera_contig_2308	3004	17.55	0.38	NA	Streptomyces_uncialis	NA	GCF_001905345.1_genomic.fna.gz
opera_contig_2309	3004	17.88	1.00	NA	UBA7985_sp002700865	NA	GCA_002700865.1_genomic.fna.gz
opera_contig_2310	3002	18.90	1.18	NA	NA	NA	NA
opera_contig_2311	3001	6.69	0.00	NA	NA	NA	NA
opera_contig_2312	3000	14.73	0.00	NA	NA	NA	NA
opera_contig_2313	2998	15.57	0.43	NA	NA	NA	NA
opera_contig_2314	2998	6.20	4.33	NA	NA	NA	NA
opera_contig_2315	2994	15.93	1.14	NA	NA	NA	NA
opera_contig_2316	2994	7.71	1.23	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2317	2990	6.72	0.00	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2318	5969	5.71	15.53	NA	NA	NA	NA
opera_contig_2319	2986	7.90	4.91	NA	NA	NA	NA
opera_contig_2320	2982	7.41	9.80	NA	NA	NA	NA
opera_contig_2321	2979	31.51	0.21	NA	NA	NA	NA
opera_contig_2322	2978	22.08	1.35	NA	NA	NA	NA
opera_contig_2323	2975	6.58	5.09	NA	20CM-2-65-7_sp003221825	4	GCA_003221825.1_genomic.fna.gz
opera_contig_2324	2974	16.04	0.00	NA	Bosea_sp001509835	NA	GCF_001509835.1_genomic.fna.gz
opera_contig_2325	2971	63.70	1.00	NA	NA	NA	NA
opera_contig_2326	2971	25.18	0.00	NA	Nocardioides_halotolerans	NA	GCF_000422805.1_genomic.fna.gz
opera_contig_2327	2970	17.75	2.09	NA	Chelatococcus_sp001271345	NA	GCF_001271345.1_genomic.fna.gz
opera_contig_2328	2969	22.83	0.85	NA	NA	NA	NA
opera_contig_2329	2968	8.46	2.59	NA	NA	NA	NA
opera_contig_2330	2966	6.94	0.93	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2331	2962	7.12	1.38	NA	GCA-2707145_sp002707145	NA	GCA_002707145.1_genomic.fna.gz
opera_contig_2332	2961	8.31	0.00	NA	NA	NA	NA
opera_contig_2333	2960	20.69	0.99	NA	NA	NA	NA
opera_contig_2334	2959	16.80	0.69	NA	Bifidobacterium_asteroides_F	NA	GCF_003202755.1_genomic.fna.gz
opera_contig_2335	2959	96.02	0.98	NA	NA	NA	NA
opera_contig_2336	2957	16.30	1.00	NA	NA	NA	NA
opera_contig_2337	2954	25.32	0.00	NA	NA	NA	NA
opera_contig_2338	2951	8.85	0.15	NA	NA	NA	NA
opera_contig_2339	2951	7.66	5.39	NA	NA	NA	NA
opera_contig_2340	2951	10.04	14.43	NA	Actinomyces_sp002999235	NA	GCF_002999235.1_genomic.fna.gz
opera_contig_2341	2949	46.81	0.30	NA	Sphingopyxis_sp002277025	NA	GCF_002277025.1_genomic.fna.gz
opera_contig_2342	2947	7.32	1.39	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2343	2946	8.01	24.29	NA	NA	NA	NA
opera_contig_2344	2944	5.80	0.47	NA	NA	NA	NA
opera_contig_2345	2941	14.68	1.90	NA	NA	NA	NA
opera_contig_2346	2937	20.00	6.26	NA	NA	NA	NA
opera_contig_2347	2937	19.49	1.27	NA	Euryhalocaulis_caribicus	NA	GCF_000412185.1_genomic.fna.gz
opera_contig_2348	2936	28.55	0.00	NA	NA	NA	NA
opera_contig_2349	2936	8.72	23.41	NA	BK-30_sp002837145	NA	GCF_002837145.1_genomic.fna.gz
opera_contig_2350	2934	26.01	0.00	NA	CG2-30-68-42_sp001872285	NA	GCA_001872285.1_genomic.fna.gz
opera_contig_2351	2933	12.67	0.79	NA	Hydrogenophaga_sp001777155	NA	GCF_001777155.1_genomic.fna.gz
opera_contig_2352	2931	24.49	8.95	NA	Thermoleophilum_album	NA	GCF_900108055.1_genomic.fna.gz
opera_contig_2353	2931	17.64	0.99	NA	NA	NA	NA
opera_contig_2354	2928	23.32	1.50	NA	Bosea_sp001509835	NA	GCF_001509835.1_genomic.fna.gz
opera_contig_2355	2928	9.77	1.04	NA	Skermania_piniformis	NA	GCF_001552855.1_genomic.fna.gz
opera_contig_2356	2926	16.98	0.99	NA	NA	NA	NA
opera_contig_2357	2922	5.84	32.68	NA	20CM-2-65-7_sp003221825	4	GCA_003221825.1_genomic.fna.gz
opera_contig_2358	2921	15.81	0.54	NA	NA	NA	NA
opera_contig_2359	2919	5.33	0.00	NA	NA	NA	NA
opera_contig_2360	2918	27.18	1.42	NA	NA	NA	NA
opera_contig_2361	2918	20.30	0.00	NA	NA	NA	NA
opera_contig_2362	2925	64.92	5.12	NA	NA	NA	NA
opera_contig_2363	2913	26.02	0.00	NA	NA	NA	NA
opera_contig_2364	2913	6.20	1.01	NA	NA	NA	NA
opera_contig_2365	2912	30.34	1.69	NA	NA	NA	NA
opera_contig_2366	2912	14.31	0.29	NA	NA	NA	NA
opera_contig_2367	2911	13.11	0.00	NA	NA	NA	NA
opera_contig_2368	2910	16.56	0.00	NA	NA	NA	NA
opera_contig_2369	2908	21.75	0.15	NA	NA	NA	NA
opera_contig_2370	2908	16.57	8.14	NA	NA	NA	NA
opera_contig_2371	2904	26.97	1.03	NA	QS-4-69-34_sp003021045	NA	GCA_003021045.1_genomic.fna.gz
opera_contig_2372	2904	5.01	1.09	NA	Streptomyces_B_sp000721495	NA	GCF_000721495.1_genomic.fna.gz
opera_contig_2373	2900	6.58	9.53	NA	NA	NA	NA
opera_contig_2374	2898	10.05	17.53	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2375	2897	24.95	1.80	NA	Pseudonocardia_acaciae	NA	GCF_000620785.1_genomic.fna.gz
opera_contig_2376	2889	6.26	0.94	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2377	2885	12.88	1.02	NA	NA	NA	NA
opera_contig_2378	2884	9.57	0.00	NA	NA	NA	NA
opera_contig_2379	2884	20.89	1.79	NA	NA	NA	NA
opera_contig_2380	2880	9.06	2.74	NA	NA	NA	NA
opera_contig_2381	2879	6.45	0.00	NA	Desulfovibrio_J_cuneatus	NA	GCF_000430005.1_genomic.fna.gz
opera_contig_2382	2879	21.97	0.00	NA	CAG-495_sp000432275	NA	GCA_000432275.1_genomic.fna.gz
opera_contig_2383	2878	21.63	0.00	NA	NA	NA	NA
opera_contig_2384	2872	25.69	0.66	NA	Curtobacterium_luteum	NA	GCF_001475545.1_genomic.fna.gz
opera_contig_2385	2872	7.52	1.08	NA	NA	NA	NA
opera_contig_2386	2872	6.64	0.58	NA	NA	NA	NA
opera_contig_2387	2870	6.82	2.78	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2388	2865	15.77	0.00	NA	NA	NA	NA
opera_contig_2389	2859	6.50	1.01	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2390	2858	6.85	1.34	NA	Acidovorax_B_delafieldii_B	NA	GCA_002327945.1_genomic.fna.gz
opera_contig_2391	2858	50.59	2.17	NA	NA	NA	NA
opera_contig_2392	2857	7.38	5.83	NA	NA	NA	NA
opera_contig_2393	2857	3.87	0.98	NA	NA	NA	NA
opera_contig_2394	2856	7.38	5.92	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2395	2855	7.03	31.26	NA	Rhodobium_sp002869065	NA	GCA_002869065.1_genomic.fna.gz
opera_contig_2396	2853	15.13	0.00	NA	Cephaloticoccus_sp002713695	NA	GCA_002713695.1_genomic.fna.gz
opera_contig_2397	2853	11.44	0.00	NA	NA	NA	NA
opera_contig_2398	2851	17.78	2.20	NA	NA	NA	NA
opera_contig_2399	2848	6.35	5.72	NA	Bradyrhizobium_arachidis	NA	GCF_900116675.1_genomic.fna.gz
opera_contig_2400	2848	51.29	0.00	NA	NA	NA	NA
opera_contig_2401	2845	6.18	1.47	NA	NA	NA	NA
opera_contig_2402	2845	4.59	0.00	NA	NA	NA	NA
opera_contig_2403	2842	29.14	0.00	NA	01-FULL-44-24b_sp001793235	NA	GCA_001793235.1_genomic.fna.gz
opera_contig_2404	2841	7.07	0.72	NA	4484-113_sp002050035	NA	GCA_002050035.1_genomic.fna.gz
opera_contig_2405	2841	4.59	0.00	NA	Dermabacter_A_vaginalis	NA	GCF_001678905.1_genomic.fna.gz
opera_contig_2406	2837	15.22	0.37	NA	NA	NA	NA
opera_contig_2407	2835	15.05	2.51	NA	NA	NA	NA
opera_contig_2408	2834	6.73	0.00	NA	UBA10103_sp003164215	NA	GCA_003164215.1_genomic.fna.gz
opera_contig_2409	2830	7.80	4.29	NA	NA	NA	NA
opera_contig_2410	2826	17.59	4.11	NA	NA	NA	NA
opera_contig_2411	2824	22.93	0.50	NA	NA	NA	NA
opera_contig_2412	2824	14.58	0.69	NA	Bosea_sp001429505	NA	GCF_001429505.1_genomic.fna.gz
opera_contig_2413	2824	21.33	4.49	NA	Leaf443_sp001425575	NA	GCF_001425575.1_genomic.fna.gz
opera_contig_2414	2823	6.76	14.35	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2415	2822	8.54	11.96	NA	Nisaea_denitrificans	NA	GCF_000426505.1_genomic.fna.gz
opera_contig_2416	2821	6.58	9.19	NA	NA	NA	NA
opera_contig_2417	2819	7.12	0.00	NA	NA	NA	NA
opera_contig_2418	2815	18.55	0.15	NA	NA	NA	NA
opera_contig_2419	2812	19.99	1.02	NA	Demequina_maris	NA	GCF_000971155.1_genomic.fna.gz
opera_contig_2420	2808	26.46	1.01	NA	NA	NA	NA
opera_contig_2421	2808	755.50	44.46	NA	40CM-68-15_sp003220615	3	GCA_003220615.1_genomic.fna.gz
opera_contig_2422	2807	23.25	1.42	NA	Actinoplanes_philippinensis	NA	GCF_900113015.1_genomic.fna.gz
opera_contig_2423	2802	5.55	2.92	NA	Rhizorhabdus_histidinilytica	NA	GCF_900167915.1_genomic.fna.gz
opera_contig_2424	2798	18.48	0.74	NA	NA	NA	NA
opera_contig_2425	2797	15.79	1.03	NA	NA	NA	NA
opera_contig_2426	2794	18.51	0.57	NA	NA	NA	NA
opera_contig_2427	2792	28.77	0.75	NA	NA	NA	NA
opera_contig_2428	2792	24.99	0.88	NA	UBA1067_sp002363575	NA	GCA_002363575.1_genomic.fna.gz
opera_contig_2429	2789	11.52	0.00	NA	NA	NA	NA
opera_contig_2430	2785	10.09	0.00	NA	NA	NA	NA
opera_contig_2431	2785	7.39	16.95	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2432	2783	6.31	5.27	NA	NA	NA	NA
opera_contig_2433	2781	9.21	0.00	NA	NA	NA	NA
opera_contig_2434	2780	23.84	1.01	NA	Flavimobilis_marinus	NA	GCF_900113055.1_genomic.fna.gz
opera_contig_2435	2778	7.41	2.64	NA	NA	NA	NA
opera_contig_2436	2777	24.04	0.90	NA	NA	NA	NA
opera_contig_2437	4648	5.42	29.83	NA	NA	NA	NA
opera_contig_2438	2775	27.50	0.00	NA	NA	NA	NA
opera_contig_2439	2772	27.35	0.00	NA	NA	NA	NA
opera_contig_2440	2766	5.99	2.93	NA	NA	NA	NA
opera_contig_2441	2765	25.05	0.90	NA	NA	NA	NA
opera_contig_2442	2762	9.81	5.16	NA	HTCC2207_sp000511875	NA	GCF_000511875.1_genomic.fna.gz
opera_contig_2443	2760	19.46	0.00	NA	NA	NA	NA
opera_contig_2444	2760	5.46	22.49	NA	VadinCA11_sp002498365	NA	GCA_002498365.1_genomic.fna.gz
opera_contig_2445	2759	16.38	0.00	NA	Bosea_sp001429505	NA	GCF_001429505.1_genomic.fna.gz
opera_contig_2446	2756	10.20	0.00	NA	NA	NA	NA
opera_contig_2447	2756	6.19	3.61	NA	Akkermansia_muciniphila_B	NA	GCF_002885095.1_genomic.fna.gz
opera_contig_2448	2755	6.92	0.39	NA	2-01-FULL-64-13_sp001800095	NA	GCA_001800095.1_genomic.fna.gz
opera_contig_2449	2754	5.47	4.21	NA	Pseudarthrobacter_phenanthrenivorans_B	NA	GCF_000813845.1_genomic.fna.gz
opera_contig_2450	2754	12.94	0.99	NA	Cupriavidus_basilensis_A	NA	GCF_000832305.1_genomic.fna.gz
opera_contig_2451	2753	8.93	6.59	NA	Hydrogenophaga_sp001777155	NA	GCF_001777155.1_genomic.fna.gz
opera_contig_2452	2752	1281.09	34.32	NA	Acidovorax_B_delafieldii_A	NA	GCF_000175235.1_genomic.fna.gz
opera_contig_2453	2750	7.67	4.18	NA	NA	NA	NA
opera_contig_2454	2748	21.56	0.00	NA	NA	NA	NA
opera_contig_2455	2746	5.12	0.42	NA	NA	NA	NA
opera_contig_2456	2738	8.25	3.23	NA	NA	NA	NA
opera_contig_2457	2738	6.42	13.71	NA	NA	NA	NA
opera_contig_2458	2737	7.34	1.00	NA	NA	NA	NA
opera_contig_2459	2736	6.24	20.76	NA	Arenimonas_composti	NA	GCF_000426365.1_genomic.fna.gz
opera_contig_2460	2735	26.98	1.04	NA	NA	NA	NA
opera_contig_2461	2733	15.61	0.62	NA	NA	NA	NA
opera_contig_2462	2730	9.56	7.32	NA	Aquabacterium_sp002339015	NA	GCA_002339015.1_genomic.fna.gz
opera_contig_2463	2729	19.68	0.25	NA	Bosea_lupini	NA	GCF_900109525.1_genomic.fna.gz
opera_contig_2464	2738	15.09	6082.23	NA	Borrelia_coriaceae	NA	GCF_000568755.1_genomic.fna.gz
opera_contig_2465	2727	27.98	0.00	NA	NA	NA	NA
opera_contig_2466	2722	21.58	1.00	NA	NA	NA	NA
opera_contig_2467	2721	16.42	1.02	NA	NA	NA	NA
opera_contig_2468	2714	24.23	1.19	NA	Halorientalis_persicus	NA	GCF_900110215.1_genomic.fna.gz
opera_contig_2469	2713	16.10	0.00	NA	NA	NA	NA
opera_contig_2470	2712	8.33	0.00	NA	NA	NA	NA
opera_contig_2471	2711	8.15	12.84	NA	NA	NA	NA
opera_contig_2472	2708	6.67	1.76	NA	NA	NA	NA
opera_contig_2473	2700	8.92	14.43	NA	NA	NA	NA
opera_contig_2474	2700	7.99	0.00	NA	NA	NA	NA
opera_contig_2475	2700	8.55	5.07	NA	NA	NA	NA
opera_contig_2476	2699	24.74	1.49	NA	Geodermatophilus_siccatus	NA	GCF_900103785.1_genomic.fna.gz
opera_contig_2477	2699	28.09	0.54	NA	NA	NA	NA
opera_contig_2478	2698	18.61	0.00	NA	NA	NA	NA
opera_contig_2479	2695	27.38	1.78	NA	NA	NA	NA
opera_contig_2480	2694	17.70	0.86	NA	NA	NA	NA
opera_contig_2481	2693	14.73	0.00	NA	NA	NA	NA
opera_contig_2482	2693	5.59	0.75	NA	NA	NA	NA
opera_contig_2483	2692	7.27	7.96	NA	NA	NA	NA
opera_contig_2484	5318	6.16	22.79	NA	NA	NA	NA
opera_contig_2485	2689	17.55	1.34	NA	Jiangella_alba	NA	GCF_900106035.1_genomic.fna.gz
opera_contig_2486	2688	8.22	2.74	NA	Pandoraea_pnomenusa	NA	GCF_000767615.3_genomic.fna.gz
opera_contig_2487	2687	17.19	2.20	NA	Root1293_sp001422325	NA	GCF_001422325.1_genomic.fna.gz
opera_contig_2488	2684	24.88	1.03	NA	NA	NA	NA
opera_contig_2489	2684	17.58	4.39	NA	NA	NA	NA
opera_contig_2490	2683	26.94	0.74	NA	NA	NA	NA
opera_contig_2491	2679	8.81	0.00	NA	NA	NA	NA
opera_contig_2492	2675	18.20	0.00	NA	NA	NA	NA
opera_contig_2493	2674	17.65	0.17	NA	NA	NA	NA
opera_contig_2494	2674	5.07	0.98	NA	NA	NA	NA
opera_contig_2495	2672	4.88	0.00	NA	NA	NA	NA
opera_contig_2496	2670	5.45	12.88	NA	NA	NA	NA
opera_contig_2497	2668	7.15	1.96	NA	NA	NA	NA
opera_contig_2498	2666	18.83	1.45	NA	NA	NA	NA
opera_contig_2499	2663	19.23	0.38	NA	NA	NA	NA
opera_contig_2500	2662	27.72	0.32	NA	NA	NA	NA
opera_contig_2501	2662	32.81	0.00	NA	NA	NA	NA
opera_contig_2502	2661	7.17	0.30	NA	Streptomyces_viridosporus	NA	GCF_000156435.1_genomic.fna.gz
opera_contig_2503	2660	24.72	0.00	NA	Amycolatopsis_coloradensis	NA	GCF_001953865.1_genomic.fna.gz
opera_contig_2504	2660	8.49	12.43	NA	Salinivenus_lutea	NA	GCF_002894685.1_genomic.fna.gz
opera_contig_2505	2657	19.46	0.00	NA	Chelatococcus_sp001271345	NA	GCF_001271345.1_genomic.fna.gz
opera_contig_2506	2654	18.73	0.00	NA	Bosea_sp001556025	NA	GCF_001556025.1_genomic.fna.gz
opera_contig_2507	2652	7.38	0.00	NA	Mesorhizobium_A_australicum	NA	GCF_900177325.1_genomic.fna.gz
opera_contig_2508	2649	17.43	1.03	NA	NA	NA	NA
opera_contig_2509	2649	5.50	0.20	NA	NA	NA	NA
opera_contig_2510	2648	18.77	10.90	NA	NA	NA	NA
opera_contig_2511	2647	24.28	1.60	NA	Chelonobacter_oris	NA	GCF_000772535.1_genomic.fna.gz
opera_contig_2512	2643	12.73	0.00	NA	JOSHI-001_sp000244995	NA	GCF_000244995.1_genomic.fna.gz
opera_contig_2513	2643	156.51	10.61	NA	NA	NA	NA
opera_contig_2514	2640	28.71	0.33	NA	NA	NA	NA
opera_contig_2515	2640	7.04	1.02	NA	NA	NA	NA
opera_contig_2516	2637	19.23	1.02	NA	NA	NA	NA
opera_contig_2517	11179	5.52	15.38	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2518	2633	8.39	6.28	NA	BK-30_sp002837145	NA	GCF_002837145.1_genomic.fna.gz
opera_contig_2519	2632	6.87	1.99	NA	DSL-40_sp003241785	NA	GCA_003241785.1_genomic.fna.gz
opera_contig_2520	7139	5152.85	183.36	NA	NA	NA	NA
opera_contig_2521	2629	13.75	0.00	NA	NA	NA	NA
opera_contig_2522	2629	5.92	12.59	NA	NA	NA	NA
opera_contig_2523	2626	4.59	13.49	NA	NA	NA	NA
opera_contig_2524	2626	6.12	1.89	NA	NA	NA	NA
opera_contig_2525	2626	6.12	1.79	NA	NA	NA	NA
opera_contig_2526	2625	17.21	0.00	NA	Demequina_pelophila	NA	GCF_000971175.1_genomic.fna.gz
opera_contig_2527	2621	8.43	0.00	NA	NA	NA	NA
opera_contig_2528	2618	16.87	0.00	NA	NA	NA	NA
opera_contig_2529	2618	8.63	0.68	NA	Reyranella_sp900110395	NA	GCF_900110395.1_genomic.fna.gz
opera_contig_2530	2616	21.30	3.90	NA	NA	NA	NA
opera_contig_2531	2615	9.98	13.04	NA	NA	NA	NA
opera_contig_2532	2612	15.76	0.00	NA	NA	NA	NA
opera_contig_2533	2610	7.31	2.42	NA	NA	NA	NA
opera_contig_2534	2604	10098.80	324.41	NA	Hydrogenophaga_sp003241965	NA	GCA_003241965.1_genomic.fna.gz
opera_contig_2535	2598	7.54	2.36	NA	Hydrogenophaga_sp001777155	NA	GCF_001777155.1_genomic.fna.gz
opera_contig_2536	2597	6.77	0.00	NA	NA	NA	NA
opera_contig_2537	2590	21.13	0.00	NA	Bosea_sp001509835	NA	GCF_001509835.1_genomic.fna.gz
opera_contig_2538	2588	26.38	1.63	NA	NA	NA	NA
opera_contig_2539	2588	15.13	0.00	NA	Bosea_sp001509835	NA	GCF_001509835.1_genomic.fna.gz
opera_contig_2540	2585	6.41	0.44	NA	NA	NA	NA
opera_contig_2541	2584	6.41	0.70	NA	NA	NA	NA
opera_contig_2542	6098	5.06	28.75	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2543	2572	19.13	0.00	NA	Cryobacterium_A_mesophilum	NA	GCF_002929725.1_genomic.fna.gz
opera_contig_2544	2571	30.26	0.44	NA	Halobacterium_salinarum	NA	GCF_000006805.1_genomic.fna.gz
opera_contig_2545	2568	881.63	68.77	NA	40CM-68-15_sp003220615	3	GCA_003220615.1_genomic.fna.gz
opera_contig_2546	2567	7.43	16.66	NA	Bordetella_C_bronchialis	NA	GCF_001676705.1_genomic.fna.gz
opera_contig_2547	2566	27.78	0.00	NA	20CM-2-70-11_sp003221695	NA	GCA_003221695.1_genomic.fna.gz
opera_contig_2548	2566	9.98	0.00	NA	NA	NA	NA
opera_contig_2549	2565	6.07	3.01	NA	NA	NA	NA
opera_contig_2550	2565	6.65	0.00	NA	NA	NA	NA
opera_contig_2551	4922	19.96	6.75	NA	NA	NA	NA
opera_contig_2552	2564	7.44	1.19	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2553	2564	9.20	0.00	NA	NA	NA	NA
opera_contig_2554	2563	13.71	0.00	NA	NA	NA	NA
opera_contig_2555	2562	7.84	0.26	NA	NA	NA	NA
opera_contig_2556	2562	21.95	0.22	NA	Cryptosporangium_aurantiacum	NA	GCF_900143005.1_genomic.fna.gz
opera_contig_2557	2555	8.25	0.52	NA	NA	NA	NA
opera_contig_2558	2554	5.50	0.00	NA	NA	NA	NA
opera_contig_2559	2547	83.17	2.27	NA	NA	NA	NA
opera_contig_2560	2546	20.90	2.23	NA	NA	NA	NA
opera_contig_2561	2545	33.73	0.41	NA	Fen-178_sp003170915	NA	GCA_003170915.1_genomic.fna.gz
opera_contig_2562	2544	5.92	0.00	NA	NA	NA	NA
opera_contig_2563	2543	28.82	0.49	NA	NA	NA	NA
opera_contig_2564	2543	5.53	0.00	NA	NA	NA	NA
opera_contig_2565	2542	28.44	0.00	NA	Micromonospora_haikouensis	NA	GCF_900091595.1_genomic.fna.gz
opera_contig_2566	2541	13.04	0.17	NA	NA	NA	NA
opera_contig_2567	2539	4.94	1.04	NA	NA	NA	NA
opera_contig_2568	2536	17.82	1.15	NA	Aeromonas_aquatica	NA	GCF_000764655.1_genomic.fna.gz
opera_contig_2569	2536	48.50	0.88	NA	NA	NA	NA
opera_contig_2570	2535	15.45	0.00	NA	NA	NA	NA
opera_contig_2571	2534	5.75	0.00	NA	NA	NA	NA
opera_contig_2572	2533	7.93	6.56	NA	Halobacterium_hubeiense	NA	GCF_001488575.1_genomic.fna.gz
opera_contig_2573	2532	10.11	0.43	NA	NA	NA	NA
opera_contig_2574	2529	24.02	0.19	NA	Clavibacter_michiganensis_K	NA	GCF_002150995.1_genomic.fna.gz
opera_contig_2575	2528	16.28	1.00	NA	UBA9959_sp001799615	NA	GCA_001799615.1_genomic.fna.gz
opera_contig_2576	2528	13.90	1.00	NA	NA	NA	NA
opera_contig_2577	2527	31.78	1.61	NA	NA	NA	NA
opera_contig_2578	2526	5.17	0.00	NA	NA	NA	NA
opera_contig_2579	2523	10.55	0.57	NA	20CM-2-65-7_sp003221825	4	GCA_003221825.1_genomic.fna.gz
opera_contig_2580	2521	9.56	0.00	NA	Isoptericola_B_variabilis	NA	GCF_000215105.1_genomic.fna.gz
opera_contig_2581	2517	28.32	1.32	NA	NA	NA	NA
opera_contig_2582	2515	6.39	25.98	NA	NA	NA	NA
opera_contig_2583	2514	4.39	0.00	NA	NA	NA	NA
opera_contig_2584	2513	20.58	1.92	NA	Bosea_sp001429505	NA	GCF_001429505.1_genomic.fna.gz
opera_contig_2585	2511	18.79	7.00	NA	Olsenella_C_sp900313175	NA	GCA_900313175.1_genomic.fna.gz
opera_contig_2586	2511	9.40	2.10	NA	NA	NA	NA
opera_contig_2587	2510	11.40	0.30	NA	NA	NA	NA
opera_contig_2588	2508	18.61	0.84	NA	NA	NA	NA
opera_contig_2589	2508	6.61	0.19	NA	NA	NA	NA
opera_contig_2590	2508	3.60	6.22	NA	NA	NA	NA
opera_contig_2591	2508	40.03	4.29	NA	66-26_sp001897745	1	GCA_001897745.1_genomic.fna.gz
opera_contig_2592	2525	15.22	2.85	NA	NA	NA	NA
opera_contig_2593	2507	17.62	0.00	NA	NA	NA	NA
opera_contig_2594	2507	15.42	0.27	NA	NA	NA	NA
opera_contig_2595	2506	15.83	2.32	NA	NA	NA	NA
opera_contig_2596	2506	412.26	62.36	NA	NA	NA	NA
opera_contig_2597	2506	7.61	0.99	NA	NA	NA	NA
opera_contig_2598	2505	24.25	2.87	NA	Devosia_enhydra	NA	GCF_900119845.1_genomic.fna.gz
opera_contig_2599	2503	27.48	3.23	NA	NA	NA	NA
opera_contig_2600	2502	7.42	3.10	NA	NA	NA	NA
opera_contig_2601	2498	137.66	9.71	NA	NA	NA	NA
opera_contig_2602	2494	28.98	1.42	NA	Aeromicrobium_marinum	NA	GCF_000160775.2_genomic.fna.gz
opera_contig_2603	2493	7.85	1.35	NA	NA	NA	NA
opera_contig_2604	2491	15.72	1.84	NA	NA	NA	NA
opera_contig_2605	2491	6.05	0.00	NA	NA	NA	NA
opera_contig_2606	3444	3.23	17.46	NA	NA	NA	NA
opera_contig_2607	2487	63.99	2.39	NA	NA	NA	NA
opera_contig_2608	2485	22.83	0.68	NA	NA	NA	NA
opera_contig_2609	2480	7.08	7.19	NA	Hydrogenophaga_intermedia	NA	GCF_000723405.1_genomic.fna.gz
opera_contig_2610	2477	5.88	11.02	NA	NA	NA	NA
opera_contig_2611	2474	15.83	0.00	NA	NA	NA	NA
opera_contig_2612	2473	16.24	5.31	NA	NA	NA	NA
opera_contig_2613	2469	5.69	0.99	NA	UBA3065_sp002367415	NA	GCA_002367415.1_genomic.fna.gz
opera_contig_2614	2468	6.71	2.03	NA	NA	NA	NA
